id,fixed,fixedvalue,variable,aggfunction,aggvalue,pattern,metric
1119,"{name,pubkey}",:'Jitendra Malik': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1120,"{name,pubkey}",:'Deng Cai': 'conf/aaai',{year},sum,pubcount,decreasing,0.74999999999999989
1121,"{name,pubkey}",:'Panos Kalnis': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1122,"{name,pubkey}",:'Sudipto Guha': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1123,"{name,pubkey}",:'Franz F+\xf1rber': 'conf/sigmod',{year},sum,pubcount,decreasing,0.75
1124,"{name,pubkey}",:'Marc Toussaint': 'conf/ijcai',{year},sum,pubcount,decreasing,0.74999999999999989
1125,"{name,pubkey}",:'Karl Dias': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1126,"{name,pubkey}",:'Michael K. Schwartz': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1127,"{name,pubkey}",:'Mauricio A. Hern+\xedndez': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1128,"{name,pubkey}",:'Claire A. Montgomery': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1129,"{name,pubkey}",:'Bettina Kemme': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1130,"{name,pubkey}",:'Bistra N. Dilkina': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1131,"{name,pubkey}",:'Lirong Xia': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1132,"{name,pubkey}",:'Wook-Shin Han': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1133,"{name,pubkey}",:'Torsten Schaub': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1134,"{name,pubkey}",:'Christopher R+\xac': 'journals/pvldb',{year},sum,pubcount,decreasing,0.74999999999999989
1135,"{name,pubkey}",:'Mykola Pechenizkiy': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1136,"{name,pubkey}",:'Ioannis Konstantinou': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1137,"{name,pubkey}",:'Vijayshankar Raman': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1138,"{name,pubkey}",:'Emmett Tomai': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1139,"{name,pubkey}",:'Mitsuru Ishizuka': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1140,"{name,pubkey}",:'Zhihua Zhang': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1141,"{name,pubkey}",:'Hamid R. Motahari Nezhad': 'conf/icde',{year},sum,pubcount,increasing,1.0
1142,"{name,pubkey}",:'Stefan Kramer': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1143,"{name,pubkey}",:'Yan Qi 0002': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1144,"{name,pubkey}",:'Michael D. Moffitt': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1145,"{name,pubkey}",:'Siddharth Srivastava': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1146,"{name,pubkey}",:'Hal Daum+\xac III': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1147,"{name,pubkey}",:'Qi Li': 'conf/kdd',{year},sum,pubcount,decreasing,0.75
1148,"{name,pubkey}",:'Yunfei Jiang': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1149,"{name,pubkey}",:'Motoaki Kawanabe': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1150,"{name,pubkey}",:'Betty Salzberg': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1151,"{name,pubkey}",:'Mark D. Reid': 'conf/nips',{year},sum,pubcount,increasing,1.0
1152,"{name,pubkey}",:'Adrian R. Pearce': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1153,"{name,pubkey}",:'Ambuj Tewari': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1154,"{name,pubkey}",:'David R. Karger': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1155,"{name,pubkey}",:'M. Tamer +\xfbzsu': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1156,"{name,pubkey}",:'Bee-Chung Chen': 'conf/vldb',{year},sum,pubcount,decreasing,0.74999999999999989
1157,"{name,pubkey}",:'Muralidhar Krishnaprasad': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1158,"{name,pubkey}",:'Joanna Bryson': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1159,"{name,pubkey}",:'Vassilis J. Tsotras': 'journals/vldb',{year},sum,pubcount,increasing,1.0
1160,"{name,pubkey}",:'Geert-Jan M. Kruijff': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1161,"{name,pubkey}",:'Martha White': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1162,"{name,pubkey}",:'David B. Dunson': 'conf/icml',{year},sum,pubcount,decreasing,0.89999999999999991
1163,"{name,pubkey}",:'J++rgen Kr+\xf1mer': 'conf/icde',{year},sum,pubcount,increasing,1.0
1164,"{name,pubkey}",:'Haixun Wang': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1165,"{name,pubkey}",:'Radu Sion': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1166,"{name,pubkey}",:'Shih-Chii Liu': 'conf/nips',{year},sum,pubcount,increasing,1.0
1167,"{name,pubkey}",:'Xiaofei He': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1168,"{name,pubkey}",:'Hong Cheng': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1169,"{name,pubkey}",:'Wen-Chih Peng': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1170,"{name,pubkey}",:'Christian Bessiere': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1171,"{name,pubkey}",:'Rina Foygel': 'conf/nips',{year},sum,pubcount,increasing,1.0
1172,"{name,pubkey}",:'Xuemin Lin': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1173,"{name,pubkey}",:'Murat Dundar': 'conf/icml',{year},sum,pubcount,increasing,0.74999999999999989
1174,"{name,pubkey}",:'Zhaohui Wu': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1175,"{name,pubkey}",:'Hujun Bao': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1176,"{name,pubkey}",:'Yanif Ahmad': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1177,"{name,pubkey}",:'Brett Browning': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1178,"{name,pubkey}",:'Michael R. Lyu': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1179,"{name,pubkey}",:'Nicol+\xa6 Cesa-Bianchi': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1180,"{name,pubkey}",:'Chong Wang': 'conf/nips',{year},sum,pubcount,increasing,1.0
1181,"{name,pubkey}",:'Erhard Rahm': 'conf/icde',{year},sum,pubcount,increasing,1.0
1182,"{name,pubkey}",:'Timothy Malkemus': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1183,"{name,pubkey}",:'Ichiro Takeuchi': 'conf/icml',{year},sum,pubcount,increasing,1.0
1184,"{name,pubkey}",:'Lu Qin': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1185,"{name,pubkey}",:'Karl Aberer': 'conf/vldb',{year},sum,pubcount,increasing,0.74999999999999989
1186,"{name,pubkey}",:'Warren Shen': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1187,"{name,pubkey}",:'Rimma V. Nehme': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1188,"{name,pubkey}",:'Xiang Lian': 'journals/vldb',{year},sum,pubcount,decreasing,0.75
1189,"{name,pubkey}",:'Songting Chen': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1190,"{name,pubkey}",:'Ioannis Alagiannis': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1191,"{name,pubkey}",:'Sundeep Rangan': 'conf/nips',{year},sum,pubcount,increasing,1.0
1192,"{name,pubkey}",:'Xiao Yu': 'conf/kdd',{year},sum,pubcount,increasing,0.74999999999999989
1193,"{name,pubkey}",:'Anish Das Sarma': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1194,"{name,pubkey}",:'Bruce W. Porter': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1195,"{name,pubkey}",:'Joseph Y. Halpern': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1196,"{name,pubkey}",:'Carmel Domshlak': 'conf/aaai',{year},sum,pubcount,increasing,0.79999999999999993
1197,"{name,pubkey}",:'Jan Treur': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1198,"{name,pubkey}",:'Sebastian Rudolph': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1199,"{name,pubkey}",:'Robert E. Schapire': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1200,"{name,pubkey}",:'Jorge-Arnulfo Quian+\xac-Ruiz': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1201,"{name,pubkey}",:'Moshe Tennenholtz': 'conf/ijcai',{year},sum,pubcount,decreasing,0.74999999999999989
1202,"{name,pubkey}",:'Yong Ge': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1203,"{name,pubkey}",:'Richard S. Zemel': 'conf/nips',{year},sum,pubcount,increasing,0.75000000000000022
1204,"{name,pubkey}",:'Mark T. Keane': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1205,"{name,pubkey}",:'Alok N. Choudhary': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1206,"{name,pubkey}",:'Susan B. Davidson': 'conf/vldb',{year},sum,pubcount,decreasing,0.75
1207,"{name,pubkey}",:'Carlos Castillo': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1208,"{name,pubkey}",:'Candace L. Sidner': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1209,"{name,pubkey}",:'Steven Schockaert': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1210,"{name,pubkey}",:'Vibhav Gogate': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1211,"{name,pubkey}",:'Roni Khardon': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1212,"{name,pubkey}",:'Beng Chin Ooi': 'conf/vldb',{year},sum,pubcount,decreasing,0.75000000000000011
1213,"{name,pubkey}",:'Shuigeng Zhou': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1214,"{name,pubkey}",:'Robert Speer': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1215,"{name,pubkey}",:'Peng Sun': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1216,"{name,pubkey}",:'Jingren Zhou': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1217,"{name,pubkey}",:'Ben Kao': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1218,"{name,pubkey}",:'Raghu Ramakrishnan': 'conf/vldb',{year},sum,pubcount,increasing,0.74999999999999978
1219,"{name,pubkey}",:'Roni Stern': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1220,"{name,pubkey}",:'Neel Sundaresan': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1221,"{name,pubkey}",:'Vivek R. Narasayya': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1222,"{name,pubkey}",:'Peter Zabback': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1223,"{name,pubkey}",:'Deng Cai': 'conf/ijcai',{year},sum,pubcount,decreasing,0.75000000000000011
1224,"{name,pubkey}",:'Mark Girolami': 'conf/nips',{year},sum,pubcount,increasing,0.75000000000000011
1225,"{name,pubkey}",:'George Kollios': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1226,"{name,pubkey}",:'Changkyu Kim': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1227,"{name,pubkey}",:'Eric Sedlar': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1228,"{name,pubkey}",:'Rong Zhou': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1229,"{name,pubkey}",:'Samuel Gershman': 'conf/nips',{year},sum,pubcount,increasing,1.0
1230,"{name,pubkey}",:'Pascal Poupart': 'conf/aaai',{year},sum,pubcount,increasing,0.75000000000000011
1231,"{name,pubkey}",:'Pushmeet Kohli': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1232,"{name,pubkey}",:'Steffen Gr++new+\xf1lder': 'conf/icml',{year},sum,pubcount,increasing,1.0
1233,"{name,pubkey}",:'Hyunjung Park': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1234,"{name,pubkey}",:'Saravanan Thirumuruganathan': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1235,"{name,pubkey}",:'Rina Panigrahy': 'conf/pods',{year},sum,pubcount,decreasing,1.0
1236,"{name,pubkey}",:'Mirek Riedewald': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
1237,"{name,pubkey}",:'Dominic L+\xactourneau': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1238,"{name,pubkey}",:'Kenneth Salem': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1239,"{name,pubkey}",:'Susan B. Davidson': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1240,"{name,pubkey}",:'Vassilis Athitsos': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1241,"{name,pubkey}",:'Avigdor Gal': 'conf/icde',{year},sum,pubcount,increasing,1.0
1242,"{name,pubkey}",:'Ashwin Ram': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1243,"{name,pubkey}",:'Rina Dechter': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1244,"{name,pubkey}",:'Serge Belongie': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1245,"{name,pubkey}",:'Kaushik Subramanian': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1246,"{name,pubkey}",:'Shixia Liu': 'conf/kdd',{year},sum,pubcount,decreasing,0.75
1247,"{name,pubkey}",:'Ted Pedersen': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1248,"{name,pubkey}",:'Martin Grund': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1249,"{name,pubkey}",:'Jin Chen': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
1250,"{name,pubkey}",:'Nilesh N. Dalvi': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1251,"{name,pubkey}",:'Volkan Cevher': 'conf/icml',{year},sum,pubcount,increasing,1.0
1252,"{name,pubkey}",:'Guillem Rull': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1253,"{name,pubkey}",:'Catherine Havasi': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1254,"{name,pubkey}",:'Raghav Kaushik': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
1255,"{name,pubkey}",:'Bo Zhang': 'conf/icml',{year},sum,pubcount,decreasing,0.75
1256,"{name,pubkey}",:'Adam Marcus 0002': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1257,"{name,pubkey}",:'Ioana Stanoi': 'conf/icde',{year},sum,pubcount,increasing,1.0
1258,"{name,pubkey}",:'Matthias Seeger': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1259,"{name,pubkey}",:'Jianke Zhu': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1260,"{name,pubkey}",:'Honglak Lee': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1261,"{name,pubkey}",:'Jing Gao': 'conf/kdd',{year},sum,pubcount,increasing,0.74999999999999989
1262,"{name,pubkey}",:'Surajit Chaudhuri': 'journals/pvldb',{year},sum,pubcount,increasing,0.74999999999999989
1263,"{name,pubkey}",:'Krithi Ramamritham': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1264,"{name,pubkey}",:'Jaety Edwards': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1265,"{name,pubkey}",:'Fran+\xbaois Laviolette': 'conf/icml',{year},sum,pubcount,decreasing,0.75
1266,"{name,pubkey}",:'S+\xacbastien Konieczny': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1267,"{name,pubkey}",:'Divesh Srivastava': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1268,"{name,pubkey}",:'Lin Qiao': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1269,"{name,pubkey}",:'Micah Sherr': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1270,"{name,pubkey}",:'Pascal Vincent': 'conf/nips',{year},sum,pubcount,increasing,1.0
1271,"{name,pubkey}",:'Carlos Guestrin': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1272,"{name,pubkey}",:'Gagan Agrawal': 'conf/icde',{year},sum,pubcount,increasing,1.0
1273,"{name,pubkey}",:'Yufei Tao': 'conf/vldb',{year},sum,pubcount,increasing,0.79999999999999993
1274,"{name,pubkey}",:'Fabio Patrizi': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1275,"{name,pubkey}",:'Jianping Fan': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1276,"{name,pubkey}",:'Alexander G. Gray': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1277,"{name,pubkey}",:'Zo+\xac Lacroix': 'conf/icde',{year},sum,pubcount,increasing,1.0
1278,"{name,pubkey}",:'Dana F. Wilkinson': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1279,"{name,pubkey}",:'Mong-Li Lee': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1280,"{name,pubkey}",:'Amos Azaria': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1281,"{name,pubkey}",:'Andreas Krause': 'conf/icml',{year},sum,pubcount,decreasing,0.74999999999999989
1282,"{name,pubkey}",:'Loizos Michael': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1283,"{name,pubkey}",:'Pierre Senellart': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1284,"{name,pubkey}",:'Pedro Pereira Rodrigues': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1285,"{name,pubkey}",:'Benjamin Schrauwen': 'conf/nips',{year},sum,pubcount,increasing,1.0
1286,"{name,pubkey}",:'Arnd Christian K+\xa6nig': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1287,"{name,pubkey}",:'Gal A. Kaminka': 'conf/aaai',{year},sum,pubcount,increasing,0.81666666666666676
1288,"{name,pubkey}",:'Kazuyuki Aihara': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1289,"{name,pubkey}",:'Jagannathan Srinivasan': 'conf/vldb',{year},sum,pubcount,increasing,0.74999999999999989
1290,"{name,pubkey}",:'Jo+\xfao Gama': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1291,"{name,pubkey}",:'Stratos Papadomanolakis': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1292,"{name,pubkey}",:'Olivier Chapelle': 'conf/nips',{year},sum,pubcount,increasing,0.8928571428571429
1293,"{name,pubkey}",:'Ankit Agrawal': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1294,"{name,pubkey}",:'Dong Xin': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1295,"{name,pubkey}",:'Laura M. Haas': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1296,"{name,pubkey}",:'Donald Kossmann': 'journals/vldb',{year},sum,pubcount,decreasing,0.75
1297,"{name,pubkey}",:'Michael J. Franklin': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1298,"{name,pubkey}",:'Rafael Pass': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1299,"{name,pubkey}",:'Claudia V. Goldman': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1300,"{name,pubkey}",:'Michael Stonebraker': 'conf/icde',{year},sum,pubcount,increasing,0.89090909090909076
1301,"{name,pubkey}",:'Yoshiharu Ishikawa': 'journals/vldb',{year},sum,pubcount,increasing,1.0
1302,"{name,pubkey}",:'Christian Lebiere': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1303,"{name,pubkey}",:'Bernhard Pfahringer': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1304,"{name,pubkey}",:'Xin Li': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1305,"{name,pubkey}",:'Per-+\xe0ke Larson': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1306,"{name,pubkey}",:'Andrey Balmin': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1307,"{name,pubkey}",:'Haoqi Zhang': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1308,"{name,pubkey}",:'Dirk Habich': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1309,"{name,pubkey}",:Jun'ichi Tsujii: 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1310,"{name,pubkey}",:'George A. Mihaila': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1311,"{name,pubkey}",:'Hwee Tou Ng': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1312,"{name,pubkey}",:'Sunita Sarawagi': 'journals/pvldb',{year},sum,pubcount,increasing,0.74999999999999989
1313,"{name,pubkey}",:'Zheng Shao': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
1314,"{name,pubkey}",:'Vivek F. Farias': 'conf/nips',{year},sum,pubcount,increasing,1.0
1315,"{name,pubkey}",:'Prateek Jain 0002': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1316,"{name,pubkey}",:'Ming-Hsuan Yang': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1317,"{name,pubkey}",:'Guoliang Li': 'journals/vldb',{year},sum,pubcount,decreasing,1.0
1318,"{name,pubkey}",:'Prateek Jain 0002': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1319,"{name,pubkey}",:'Murali Mani': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1320,"{name,pubkey}",:'Jeff Bilmes': 'conf/icml',{year},sum,pubcount,increasing,1.0
1321,"{name,pubkey}",:'Seung-won Hwang': 'conf/sigmod',{year},sum,pubcount,decreasing,0.75
1322,"{name,pubkey}",:'Sai Wu': 'conf/sigmod',{year},sum,pubcount,decreasing,0.74999999999999989
1323,"{name,pubkey}",:'Cindy Xide Lin': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1324,"{name,pubkey}",:'Mehul A. Shah': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1325,"{name,pubkey}",:'Reinhard Pichler': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1326,"{name,pubkey}",:'Shalabh Bhatnagar': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1327,"{name,pubkey}",:'Dimitrios Tsoumakos': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1328,"{name,pubkey}",:'Bing Liu 0001': 'conf/aaai',{year},sum,pubcount,increasing,0.75
1329,"{name,pubkey}",:'Diego Calvanese': 'conf/ijcai',{year},sum,pubcount,decreasing,0.80000000000000016
1330,"{name,pubkey}",:'Can Wang': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1331,"{name,pubkey}",:'Yu Zheng': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1332,"{name,pubkey}",:'Christof Bornh+\xa6vd': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1333,"{name,pubkey}",:'Gerhard Weikum': 'journals/pvldb',{year},sum,pubcount,increasing,0.75000000000000011
1334,"{name,pubkey}",:'Samy Bengio': 'conf/nips',{year},sum,pubcount,increasing,1.0
1335,"{name,pubkey}",:'Kotagiri Ramamohanarao': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1336,"{name,pubkey}",:'J. Gregory Trafton': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1337,"{name,pubkey}",:'Yu Xu': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1338,"{name,pubkey}",:'Nathan R. Sturtevant': 'conf/aaai',{year},sum,pubcount,increasing,0.77142857142857135
1339,"{name,pubkey}",:'Ilya Sutskever': 'conf/nips',{year},sum,pubcount,decreasing,0.74999999999999989
1340,"{name,pubkey}",:'Ioannis Caragiannis': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1341,"{name,pubkey}",:'Michael D. Lieberman': 'conf/icde',{year},sum,pubcount,increasing,1.0
1342,"{name,pubkey}",:'Jos+\xac Hern+\xedndez-Orallo': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1343,"{name,pubkey}",:'Jun Yan': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1344,"{name,pubkey}",:'Andrea Lockerd Thomaz': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1345,"{name,pubkey}",:'Akanksha Baid': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1346,"{name,pubkey}",:'Nicolas Bruno': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1347,"{name,pubkey}",:'Ryan Prescott Adams': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1348,"{name,pubkey}",:'Mustafa Canim': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
1349,"{name,pubkey}",:'Georgios Chalkiadakis': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1350,"{name,pubkey}",:'Yannis Papakonstantinou': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1351,"{name,pubkey}",:'Dimitrios Gunopulos': 'journals/vldb',{year},sum,pubcount,increasing,0.74999999999999989
1352,"{name,pubkey}",:'Barry Smyth': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1353,"{name,pubkey}",:'Rong Pan': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1354,"{name,pubkey}",:'Matthias Renz': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1355,"{name,pubkey}",:'Laks V. S. Lakshmanan': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1356,"{name,pubkey}",:'L+\xacon Bottou': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1357,"{name,pubkey}",:'Dimitris Sacharidis': 'journals/vldb',{year},sum,pubcount,increasing,1.0
1358,"{name,pubkey}",:'J+\xacr+\xa6me Lang': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1359,"{name,pubkey}",:'Samuel Barrett': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1360,"{name,pubkey}",:'Andrew W. Moore': 'conf/nips',{year},sum,pubcount,increasing,1.0
1361,"{name,pubkey}",:'Hariharan Narayanan': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1362,"{name,pubkey}",:'Christian S. Jensen': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1363,"{name,pubkey}",:'Mantas Simkus': 'conf/ijcai',{year},sum,pubcount,increasing,0.75
1364,"{name,pubkey}",:'Yannis Sismanis': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1365,"{name,pubkey}",:'Michael Rys': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1366,"{name,pubkey}",:'Bin Shao': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1367,"{name,pubkey}",:'Xin Jin': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1368,"{name,pubkey}",:'Ramesh Jain': 'conf/icde',{year},sum,pubcount,increasing,1.0
1369,"{name,pubkey}",:'Luc Segoufin': 'conf/pods',{year},sum,pubcount,decreasing,0.80000000000000016
1370,"{name,pubkey}",:'Chengqi Zhang': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1371,"{name,pubkey}",:'Song Wang': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1372,"{name,pubkey}",:'Rocco A. Servedio': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1373,"{name,pubkey}",:'Arnold W. M. Smeulders': 'conf/nips',{year},sum,pubcount,increasing,1.0
